ID,label
683,3
684,0
685,3
686,2
687,0
688,5
689,3
690,7
691,7
692,5
693,2
694,7
695,7
696,4
697,1
698,2
699,3
700,6
701,7
702,6
703,5
704,1
705,1
706,8
707,0
708,3
709,6
710,0
711,7
712,4
713,6
714,3
715,7
716,7
717,2
718,3
719,1
720,2
721,7
722,1
723,6
724,6
725,7
726,6
727,2
728,4
729,0
730,9
731,5
732,0
733,8
734,3
735,7
736,0
737,9
738,0
739,3
740,3
741,4
742,3
743,4
744,0
745,8
746,5
747,6
748,8
749,3
750,2
751,6
752,2
753,4
754,5
755,9
756,2
757,5
758,8
759,8
760,9
761,4
762,3
763,9
764,4
765,2
766,7
767,2
768,3
769,1
770,7
771,9
772,5
773,2
774,2
775,6
776,0
777,8
778,1
779,6
780,5
781,3
782,1
783,1
784,3
785,8
786,4
787,5
788,1
789,5
790,3
791,3
792,3
793,0
794,7
795,6
796,9
797,8
798,0
799,9
800,5
801,4
802,8
803,0
804,7
805,3
806,4
807,6
808,6
809,4
810,3
811,6
812,4
813,9
814,5
815,5
816,0
817,9
818,8
819,6
820,1
821,4
822,7
823,3
824,6
825,1
826,5
827,8
828,2
829,0
830,1
831,7
832,8
833,8
834,4
835,7
836,4
837,9
838,8
839,7
840,9
841,7
842,0
843,1
844,2
845,5
846,1
847,6
848,4
849,4
850,4
851,5
852,4
853,4
854,6
855,6
856,8
857,4
858,9
859,2
860,3
861,2
862,5
863,1
864,0
865,7
866,8
867,0
868,9
869,7
870,0
871,4
872,3
873,3
874,6
875,8
876,1
877,2
878,6
879,1
880,2
881,6
882,6
883,7
884,7
885,6
886,5
887,3
888,0
889,1
890,3
891,5
892,3
893,1
894,7
895,8
896,3
897,4
898,0
899,2
900,1
901,6
902,6
903,6
904,6
905,1
906,2
907,4
908,8
909,2
910,0
911,6
912,1
913,1
914,3
915,1
916,5
917,5
918,6
919,4
920,7
921,9
922,5
923,6
924,7
925,4
926,4
927,3
928,1
929,2
930,1
931,3
932,8
933,9
934,6
935,6
936,6
937,7
938,3
939,1
940,5
941,3
942,5
943,4
944,3
945,5
946,3
947,9
948,1
949,2
950,5
951,2
952,1
953,4
954,0
955,1
956,4
957,2
958,2
959,4
960,5
961,1
962,7
963,3
964,7
965,9
966,7
967,8
968,9
969,1
970,3
971,0
972,4
973,8
974,1
975,4
976,6
977,7
978,9
979,0
980,9
981,8
982,3
983,1
984,4
985,1
986,4
987,8
988,6
989,4
990,4
991,1
992,2
993,2
994,2
995,9
996,5
997,3
998,2
999,3
1000,2
1001,0
1002,6
1003,0
1004,0
1005,6
1006,4
1007,7
1008,8
1009,6
1010,6
1011,4
1012,8
1013,8
1014,8
1015,1
1016,7
1017,6
1018,9
1019,5
1020,0
1021,2
1022,0
1023,5
1024,8
1025,3
1026,9
1027,0
1028,8
1029,9
1030,0
1031,8
1032,6
1033,7
1034,8
1035,6
1036,5
1037,4
1038,3
1039,7
1040,4
1041,4
1042,2
1043,3
1044,7
1045,5
1046,0
1047,2
1048,8
1049,6
1050,9
1051,7
1052,8
1053,6
1054,8
1055,5
1056,7
1057,3
1058,7
1059,2
1060,5
1061,6
1062,3
1063,8
1064,7
1065,3
1066,1
1067,1
1068,7
1069,1
1070,8
1071,1
1072,8
1073,5
1074,4
1075,7
1076,1
1077,8
1078,3
1079,5
1080,5
1081,6
1082,9
1083,9
1084,3
1085,7
1086,4
1087,1
1088,8
1089,7
1090,8
1091,1
1092,6
1093,9
1094,8
1095,7
1096,9
1097,8
1098,1
1099,6
1100,6
1101,9
1102,2
1103,5
1104,9
1105,5
1106,8
1107,9
1108,1
1109,1
1110,7
1111,0
1112,6
1113,5
1114,0
1115,5
1116,7
1117,8
1118,5
1119,3
1120,1
1121,0
1122,4
1123,0
1124,8
1125,9
1126,4
1127,7
1128,6
1129,5
1130,0
1131,5
1132,5
1133,3
1134,9
1135,3
1136,1
1137,1
1138,8
1139,7
1140,4
1141,4
1142,2
1143,7
1144,0
1145,1
1146,1
1147,3
1148,0
1149,2
1150,0
1151,6
1152,8
1153,5
1154,3
1155,9
1156,9
1157,5
1158,6
1159,0
1160,7
1161,0
1162,7
1163,7
1164,7
1165,4
1166,1
1167,9
1168,5
1169,8
1170,6
1171,8
1172,7
1173,6
1174,2
1175,5
1176,0
1177,2
1178,3
1179,1
1180,2
1181,4
1182,1
1183,5
1184,3
1185,5
1186,9
1187,3
1188,4
1189,4
1190,0
1191,6
1192,6
1193,5
1194,2
1195,7
1196,9
1197,4
1198,1
1199,2
1200,1
1201,6
1202,6
1203,2
1204,8
1205,6
1206,2
1207,0
1208,8
1209,1
1210,2
1211,7
1212,3
1213,8
1214,3
1215,7
1216,6
1217,2
1218,2
1219,7
1220,0
1221,2
1222,4
1223,7
1224,7
1225,0
1226,4
1227,6
1228,7
1229,3
1230,6
1231,9
1232,1
1233,4
1234,3
1235,4
1236,4
1237,6
1238,9
1239,1
1240,4
1241,5
1242,5
1243,7
1244,8
1245,7
1246,6
1247,4
1248,1
1249,2
1250,4
1251,1
1252,1
1253,4
1254,0
1255,8
1256,5
1257,0
1258,8
1259,9
1260,6
1261,2
1262,2
1263,6
1264,6
1265,3
1266,7
1267,0
1268,2
1269,7
1270,2
1271,7
1272,3
1273,2
1274,9
1275,7
1276,3
1277,6
1278,0
1279,2
1280,9
1281,2
1282,1
1283,8
1284,1
1285,0
1286,5
1287,5
1288,3
1289,2
1290,8
1291,7
1292,3
1293,8
1294,3
1295,3
1296,4
1297,4
1298,3
1299,7
1300,2
1301,4
1302,2
1303,8
1304,4
1305,5
1306,2
1307,0
1308,5
1309,8
1310,3
1311,8
1312,7
1313,8
1314,7
1315,0
1316,4
1317,9
1318,3
1319,8
1320,4
1321,6
1322,5
1323,8
1324,7
1325,1
1326,8
1327,5
1328,2
1329,0
1330,4
1331,2
1332,0
1333,2
1334,9
1335,8
1336,8
1337,3
1338,8
1339,9
1340,9
1341,8
1342,5
1343,7
1344,6
1345,9
1346,2
1347,4
1348,8
1349,4
1350,8
1351,6
1352,2
1353,8
1354,1
1355,0
1356,5
1357,6
1358,8
1359,5
1360,2
1361,8
1362,7
1363,5
1364,6
1365,6
1366,8
1367,3
1368,4
1369,5
1370,5
1371,4
1372,1
1373,5
1374,5
1375,7
1376,7
1377,9
1378,1
1379,6
1380,8
1381,5
1382,1
1383,2
1384,6
1385,5
1386,3
1387,4
1388,9
1389,1
1390,0
1391,9
1392,0
1393,5
1394,5
1395,8
1396,5
1397,4
1398,3
1399,7
1400,7
1401,6
1402,0
1403,6
1404,8
1405,6
1406,3
1407,2
1408,7
1409,5
1410,9
1411,2
1412,9
1413,5
1414,8
1415,0
1416,0
1417,1
1418,4
1419,1
1420,3
1421,7
1422,2
1423,1
1424,3
1425,9
1426,8
1427,3
1428,2
1429,4
1430,5
1431,9
1432,2
1433,7
1434,2
1435,7
1436,7
1437,9
1438,9
1439,5
1440,9
1441,1
1442,1
1443,8
1444,5
1445,9
1446,2
1447,1
1448,8
1449,0
1450,6
1451,6
1452,7
1453,9
1454,8
1455,2
1456,2
1457,7
1458,2
1459,4
1460,2
1461,1
1462,7
1463,3
1464,8
1465,3
1466,3
1467,6
1468,4
1469,9
1470,4
1471,6
1472,3
1473,5
1474,6
1475,7
1476,7
1477,7
1478,8
1479,3
1480,0
1481,0
1482,0
1483,7
1484,9
1485,7
1486,5
1487,4
1488,3
1489,8
1490,4
1491,0
1492,3
1493,5
1494,8
1495,4
1496,3
1497,6
1498,1
1499,5
1500,3
1501,4
1502,6
1503,0
1504,2
1505,2
1506,2
1507,1
1508,0
1509,9
1510,8
1511,9
1512,3
1513,6
1514,6
1515,1
1516,2
1517,0
1518,8
1519,9
1520,0
1521,1
1522,5
1523,9
1524,5
1525,0
1526,9
1527,9
1528,4
1529,6
1530,4
1531,1
1532,4
1533,7
1534,3
1535,3
1536,6
1537,7
1538,2
1539,9
1540,7
1541,6
1542,5
1543,4
1544,0
1545,7
1546,9
1547,2
1548,5
1549,2
1550,5
1551,4
1552,1
1553,3
1554,7
1555,0
1556,1
1557,9
1558,9
1559,7
1560,5
1561,8
1562,8
1563,4
1564,7
1565,0
1566,7
1567,2
1568,6
1569,3
1570,6
1571,3
1572,1
1573,4
1574,1
1575,9
1576,8
1577,6
1578,8
1579,2
1580,3
1581,5
1582,8
1583,0
1584,4
1585,7
1586,0
1587,3
1588,8
1589,0
1590,0
1591,2
1592,4
1593,5
1594,6
1595,8
1596,7
1597,6
1598,6
1599,7
1600,8
1601,2
1602,2
1603,0
1604,5
1605,1
1606,3
1607,2
1608,6
1609,7
1610,6
1611,2
1612,1
1613,8
1614,9
1615,3
1616,1
1617,6
1618,0
1619,0
1620,0
1621,0
1622,4
1623,5
1624,8
1625,4
1626,8
1627,4
1628,8
1629,4
1630,3
1631,2
1632,2
1633,1
1634,6
1635,9
1636,9
1637,9
1638,8
1639,2
1640,8
1641,5
1642,6
1643,8
1644,9
1645,7
1646,0
1647,3
1648,7
1649,3
1650,8
1651,2
1652,6
1653,2
1654,4
1655,8
1656,7
1657,2
1658,2
1659,5
1660,4
1661,9
1662,9
1663,9
1664,3
1665,6
1666,9
1667,1
1668,2
1669,9
1670,0
1671,0
1672,0
1673,0
1674,4
1675,1
1676,6
1677,5
1678,7
1679,9
1680,4
1681,9
1682,1
1683,9
1684,5
1685,5
1686,5
1687,8
1688,4
1689,3
1690,6
1691,0
1692,4
1693,1
1694,7
1695,2
1696,4
1697,5
1698,1
1699,7
1700,6
1701,5
1702,6
1703,1
1704,6
1705,3
1706,3
1707,6
1708,0
1709,6
1710,3
1711,1
1712,7
1713,0
1714,7
1715,5
1716,2
1717,4
1718,9
1719,9
1720,4
1721,7
1722,2
1723,9
1724,9
1725,3
1726,5
1727,6
1728,7
1729,4
1730,8
1731,8
1732,2
1733,2
1734,9
1735,6
1736,1
1737,9
1738,2
1739,6
1740,8
1741,7
1742,0
1743,8
1744,4
1745,0
1746,0
1747,7
1748,2
1749,2
1750,9
1751,6
1752,5
1753,2
1754,7
1755,3
1756,8
1757,3
1758,8
1759,7
1760,6
1761,3
1762,1
1763,0
1764,4
1765,9
1766,0
1767,0
1768,1
1769,8
1770,4
1771,7
1772,0
1773,8
1774,1
1775,2
1776,3
1777,5
1778,3
1779,0
1780,4
1781,1
1782,0
1783,8
1784,1
1785,7
1786,1
1787,3
1788,6
1789,8
1790,0
1791,0
1792,0
1793,0
1794,2
1795,3
1796,5
1797,5
1798,7
1799,4
1800,2
1801,5
1802,3
1803,9
1804,7
1805,5
1806,4
1807,6
1808,1
1809,9
1810,0
1811,3
1812,0
1813,8
1814,1
1815,5
1816,1
1817,9
1818,7
1819,4
1820,0
1821,4
1822,9
1823,1
1824,1
1825,9
1826,9
1827,3
1828,8
1829,0
1830,5
1831,3
1832,8
1833,3
1834,9
1835,3
1836,3
1837,4
1838,4
1839,9
1840,9
1841,8
1842,4
1843,2
1844,2
1845,9
1846,9
1847,9
1848,0
1849,4
1850,3
1851,1
1852,7
1853,2
1854,0
1855,7
1856,4
1857,5
1858,6
1859,9
1860,0
1861,5
1862,0
1863,9
1864,0
1865,9
1866,4
1867,8
1868,6
1869,4
1870,8
1871,2
1872,4
1873,4
1874,3
1875,8
1876,6
1877,6
1878,8
1879,8
1880,3
1881,6
1882,7
1883,1
1884,1
1885,4
1886,1
1887,4
1888,1
1889,5
1890,2
1891,1
1892,0
1893,6
1894,0
1895,7
1896,4
1897,2
1898,4
1899,7
1900,6
1901,1
1902,6
1903,9
1904,3
1905,7
1906,0
1907,6
1908,7
1909,9
1910,6
1911,4
1912,1
1913,5
1914,9
1915,2
1916,1
1917,3
1918,7
1919,8
1920,5
1921,3
1922,6
1923,5
1924,2
1925,6
1926,2
1927,2
1928,0
1929,3
1930,1
1931,8
1932,5
1933,1
1934,9
1935,7
1936,8
1937,7
1938,8
1939,9
1940,4
1941,5
1942,1
1943,4
1944,4
1945,0
1946,5
1947,9
1948,1
1949,0
1950,8
1951,0
1952,9
1953,1
1954,3
1955,3
1956,2
1957,4
1958,2
1959,5
1960,4
1961,1
1962,6
1963,7
1964,5
1965,4
1966,2
1967,7
1968,8
1969,4
1970,7
1971,4
1972,2
1973,6
1974,0
1975,7
1976,0
1977,7
1978,3
1979,8
1980,4
1981,4
1982,0
1983,7
1984,1
1985,6
1986,4
1987,7
1988,1
1989,0
1990,0
1991,0
1992,9
1993,9
1994,4
1995,1
1996,9
1997,3
1998,1
1999,0
2000,8
2001,7
2002,2
2003,6
2004,2
2005,1
2006,7
2007,7
2008,6
2009,9
2010,3
2011,4
2012,9
2013,1
2014,5
2015,0
2016,7
2017,6
2018,1
2019,2
2020,1
2021,9
2022,6
2023,9
2024,0
2025,1
2026,7
2027,1
2028,9
2029,4
2030,7
2031,9
2032,1
2033,0
2034,8
2035,9
2036,1
2037,7
2038,8
2039,0
2040,8
2041,6
2042,9
2043,7
2044,8
2045,4
2046,8
2047,5
2048,4
2049,8
2050,7
2051,4
2052,4
2053,8
2054,4
2055,7
2056,9
2057,4
2058,4
2059,4
2060,8
2061,0
2062,6
2063,7
2064,1
2065,2
2066,2
2067,4
2068,4
2069,6
2070,2
2071,5
2072,3
2073,8
2074,2
2075,8
2076,9
2077,8
2078,3
2079,2
2080,7
2081,9
2082,1
2083,5
2084,1
2085,7
2086,2
2087,3
2088,9
2089,6
2090,9
2091,9
2092,3
2093,0
2094,0
2095,8
2096,0
2097,4
2098,0
2099,2
2100,2
2101,6
2102,0
2103,3
2104,5
2105,6
2106,3
2107,0
2108,5
2109,1
2110,6
2111,0
2112,9
2113,8
2114,1
2115,8
2116,0
2117,3
2118,3
2119,4
2120,0
2121,9
2122,5
2123,3
2124,5
2125,3
2126,4
2127,2
2128,6
2129,4
2130,9
2131,3
2132,0
2133,8
2134,6
2135,8
2136,7
2137,6
2138,3
2139,9
2140,9
2141,3
2142,9
2143,3
2144,5
2145,4
2146,1
2147,5
2148,1
2149,8
2150,9
2151,3
2152,5
2153,2
2154,2
2155,9
2156,5
2157,9
2158,7
2159,1
2160,4
2161,4
2162,7
2163,4
2164,4
2165,7
2166,9
2167,8
2168,6
2169,1
2170,9
2171,5
2172,9
2173,5
2174,7
2175,5
2176,1
2177,9
2178,3
2179,0
2180,8
2181,1
2182,0
2183,2
2184,9
2185,5
2186,5
2187,3
2188,3
2189,7
2190,6
2191,3
2192,4
2193,1
2194,9
2195,4
2196,6
2197,5
2198,8
2199,8
2200,8
2201,5
2202,3
2203,1
2204,6
2205,8
2206,9
2207,8
2208,3
2209,9
2210,6
2211,0
2212,9
2213,5
2214,0
2215,9
2216,4
2217,3
2218,0
2219,0
2220,5
2221,6
2222,7
2223,8
2224,9
2225,7
2226,6
2227,0
2228,4
2229,5
2230,0
2231,1
2232,3
2233,5
2234,0
2235,1
2236,4
2237,2
2238,1
2239,2
2240,3
2241,3
2242,0
2243,8
2244,4
2245,1
2246,0
2247,0
2248,9
2249,4
2250,8
2251,7
2252,0
2253,1
2254,4
2255,2
2256,5
2257,9
2258,8
2259,3
2260,9
2261,3
2262,6
2263,6
2264,3
2265,2
2266,5
2267,4
2268,8
2269,1
2270,0
2271,0
2272,7
2273,1
2274,8
2275,3
2276,1
2277,5
2278,4
2279,4
2280,4
2281,5
2282,1
2283,8
2284,8
2285,3
2286,6
2287,8
2288,9
2289,5
2290,7
2291,6
2292,0
2293,2
2294,2
2295,8
2296,6
2297,9
2298,5
2299,5
2300,1
2301,5
2302,7
2303,0
2304,6
2305,4
2306,0
2307,3
2308,3
2309,8
2310,0
2311,2
2312,9
2313,9
2314,9
2315,6
2316,8
2317,2
2318,9
2319,2
2320,1
2321,0
2322,5
2323,6
2324,8
2325,7
2326,8
2327,1
2328,4
2329,7
2330,5
2331,6
2332,3
2333,7
2334,7
2335,9
2336,8
2337,3
2338,7
2339,5
2340,7
2341,0
2342,7
2343,8
2344,0
2345,4
2346,2
2347,2
2348,1
2349,9
2350,3
2351,5
2352,8
2353,3
2354,1
2355,1
2356,9
2357,3
2358,6
2359,1
2360,3
2361,9
2362,2
2363,0
2364,2
2365,4
2366,6
2367,7
2368,0
2369,4
2370,9
2371,1
2372,1
2373,3
2374,1
2375,7
2376,4
2377,5
2378,9
2379,2
2380,5
2381,4
2382,8
2383,2
2384,2
2385,8
2386,1
2387,4
2388,0
2389,6
2390,3
2391,2
2392,9
2393,2
2394,0
2395,2
2396,1
2397,2
2398,0
2399,4
2400,7
2401,6
2402,6
2403,0
2404,1
2405,4
2406,9
2407,1
2408,2
2409,2
2410,8
2411,1
2412,2
2413,7
2414,8
2415,9
2416,2
2417,2
2418,1
2419,1
2420,2
2421,3
2422,0
2423,7
2424,5
2425,7
2426,7
2427,3
2428,1
2429,5
2430,5
2431,0
2432,8
2433,5
2434,1
2435,9
2436,0
2437,8
2438,5
2439,6
2440,2
2441,8
2442,2
2443,6
2444,0
2445,4
2446,3
2447,8
2448,4
2449,9
2450,7
2451,9
2452,8
2453,4
2454,2
2455,2
2456,7
2457,0
2458,4
2459,2
2460,9
2461,5
2462,6
2463,3
2464,1
2465,9
2466,4
2467,9
2468,2
2469,5
2470,2
2471,2
2472,6
2473,7
2474,9
2475,6
2476,3
2477,4
2478,6
2479,2
2480,9
2481,2
2482,6
2483,1
2484,1
2485,4
2486,7
2487,6
2488,7
2489,2
2490,8
2491,3
2492,0
2493,7
2494,3
2495,8
2496,7
2497,6
2498,8
2499,8
2500,9
2501,4
2502,1
2503,3
2504,9
2505,3
2506,9
2507,8
2508,3
2509,4
2510,4
2511,6
2512,6
2513,9
2514,1
2515,5
2516,0
2517,7
2518,7
2519,6
2520,1
2521,4
2522,2
2523,4
2524,4
2525,9
2526,0
2527,7
2528,4
2529,8
2530,9
2531,4
2532,3
2533,7
2534,5
2535,0
2536,8
2537,2
2538,1
2539,8
2540,9
2541,7
2542,7
2543,8
2544,2
2545,6
2546,9
2547,8
2548,3
2549,3
2550,7
2551,8
2552,2
2553,7
2554,0
2555,3
2556,9
2557,4
2558,2
2559,2
2560,2
2561,6
2562,6
2563,6
2564,1
2565,9
2566,1
2567,1
2568,0
2569,7
2570,0
2571,6
2572,2
2573,8
2574,9
2575,7
2576,4
2577,1
2578,4
2579,5
2580,4
2581,2
2582,1
2583,5
2584,2
2585,5
2586,7
2587,0
2588,0
2589,7
2590,1
2591,2
2592,1
2593,4
2594,6
2595,2
2596,5
2597,2
2598,5
2599,7
2600,8
2601,1
2602,3
2603,8
2604,5
2605,5
2606,7
2607,2
2608,0
2609,6
2610,7
2611,2
2612,8
2613,5
2614,9
2615,2
2616,4
2617,5
2618,6
2619,3
2620,0
2621,3
2622,4
2623,5
2624,8
2625,3
2626,6
2627,1
2628,1
2629,3
2630,1
2631,8
2632,0
2633,1
2634,5
2635,0
2636,3
2637,4
2638,9
2639,3
2640,4
2641,8
2642,5
2643,4
2644,7
2645,4
2646,7
2647,7
2648,4
2649,1
2650,3
2651,5
2652,8
2653,5
2654,6
2655,9
2656,4
2657,8
2658,4
2659,2
2660,6
2661,9
2662,0
2663,6
2664,7
2665,8
2666,7
2667,7
2668,5
2669,5
2670,0
2671,1
2672,4
2673,3
2674,4
2675,3
2676,7
2677,0
2678,0
2679,7
2680,2
2681,7
2682,3
2683,8
2684,1
2685,1
2686,4
2687,0
2688,4
2689,5
2690,3
2691,4
2692,5
2693,0
2694,5
2695,0
2696,3
2697,6
2698,0
2699,4
2700,4
2701,9
2702,4
2703,0
2704,7
2705,7
2706,4
2707,4
2708,4
2709,0
2710,7
2711,4
2712,1
2713,3
2714,5
2715,6
2716,8
2717,8
2718,2
2719,4
2720,2
2721,2
2722,5
2723,4
2724,1
2725,1
2726,2
2727,8
2728,6
2729,3
2730,3
2731,1
2732,4
2733,6
2734,0
2735,6
2736,0
2737,6
2738,4
2739,3
2740,9
2741,6
2742,7
2743,0
2744,5
2745,1
2746,9
2747,9
2748,5
2749,3
2750,4
2751,3
2752,2
2753,2
2754,5
2755,3
2756,2
2757,7
2758,6
2759,2
2760,6
2761,5
2762,3
2763,8
2764,8
2765,8
2766,7
2767,4
2768,7
2769,9
2770,7
2771,0
2772,8
2773,0
2774,9
2775,2
2776,5
2777,4
2778,4
2779,5
2780,9
2781,7
2782,4
2783,0
2784,8
2785,6
2786,9
2787,9
2788,1
2789,0
2790,5
2791,5
2792,2
2793,5
2794,0
2795,6
2796,8
2797,2
2798,7
2799,5
2800,5
2801,5
2802,8
2803,1
2804,5
2805,8
2806,4
2807,5
2808,9
2809,2
2810,3
2811,5
2812,6
2813,0
2814,0
2815,1
2816,9
2817,0
2818,2
2819,3
2820,5
2821,7
2822,6
2823,7
2824,9
2825,1
2826,3
2827,7
2828,6
2829,5
2830,7
2831,3
2832,5
2833,1
2834,7
2835,7
2836,6
2837,2
2838,1
2839,8
2840,9
2841,6
2842,3
2843,9
2844,1
2845,9
2846,7
2847,5
2848,4
2849,3
2850,5
2851,8
2852,5
2853,0
2854,0
2855,2
2856,7
2857,7
2858,1
2859,1
2860,9
2861,9
2862,7
2863,2
2864,8
2865,2
2866,0
2867,8
2868,8
2869,6
2870,9
2871,0
2872,6
2873,9
2874,6
2875,9
2876,0
2877,6
2878,5
2879,4
2880,6
2881,0
2882,4
2883,7
2884,8
2885,7
2886,1
2887,5
2888,9
2889,8
2890,5
2891,7
2892,3
2893,4
2894,8
2895,2
2896,9
2897,6
2898,6
2899,1
2900,7
2901,8
2902,4
2903,2
2904,8
2905,0
2906,6
2907,8
2908,7
2909,9
2910,7
2911,5
2912,3
2913,2
2914,9
2915,1
2916,0
2917,2
2918,4
2919,9
2920,1
2921,0
2922,2
2923,1
2924,4
2925,8
2926,6
2927,2
2928,3
2929,7
2930,2
2931,1
2932,9
2933,9
2934,2
2935,4
2936,1
2937,5
2938,7
2939,9
2940,2
2941,3
2942,0
2943,0
2944,1
2945,2
2946,0
2947,3
2948,5
2949,2
2950,3
2951,2
2952,1
2953,6
2954,2
2955,2
2956,1
2957,5
2958,0
2959,4
2960,6
2961,3
2962,1
2963,6
2964,9
2965,9
2966,6
2967,6
2968,9
2969,8
2970,3
2971,7
2972,6
2973,1
2974,0
2975,4
2976,1
2977,7
2978,9
2979,2
2980,0
2981,7
2982,0
2983,9
2984,6
2985,1
2986,9
2987,1
2988,1
2989,7
2990,1
2991,5
2992,3
2993,7
2994,5
2995,0
2996,3
2997,6
